# 3000 candidates (of 97661 native,tatsama,deshi,tadbhava-tagged words scanned), sorted by loanword-likelihood
# score	word	phoneme	tag	trigger_window
0.1061	লোকসংস্কৃতির	l O k O sh o ng s k ri t i r	tatsama	skr
0.1061	সংস্কৃতিও	sh o ng s k ri t i O	tatsama	skr
0.1061	সংস্কৃতিক	sh o ng s k ri t i k	tatsama	skr
0.1061	সংস্কৃতিকর্মি	sh o ng s k ri t i k o r m i	tatsama	skr
0.1061	সংস্কৃতিকর্মিদের	sh o ng s k ri t i k o r m i d e r	tatsama	skr
0.1061	সংস্কৃতিকর্মিরা	sh o ng s k ri t i k o r m i r a	tatsama	skr
0.1061	সংস্কৃতিকর্মিসহ	sh o ng s k ri t i k o r m i sh o h O	tatsama	skr
0.1061	সংস্কৃতিকে	sh o ng s k ri t i k e	tatsama	skr
0.1061	সংস্কৃতিগত	sh o ng s k ri t i g o t o	tatsama	skr
0.1061	সংস্কৃতিচর্চা	sh o ng s k ri t i ch o r ch a	tatsama	skr
0.1061	সংস্কৃতিচর্চার	sh o ng s k ri t i ch o r ch a r	tatsama	skr
0.1061	সংস্কৃতিচর্চায়	sh o ng s k ri t i ch o r ch a y	tatsama	skr
0.1061	সংস্কৃতিজগতের	sh o ng s k ri t i j o g o t e r	tatsama	skr
0.1061	সংস্কৃতিটা	sh o ng s k ri t i T a	tatsama	skr
0.1061	সংস্কৃতিতে	sh o ng s k ri t i t e	tatsama	skr
0.1061	সংস্কৃতিতেও	sh o ng s k ri t i t e O	tatsama	skr
0.1061	সংস্কৃতিনিতি	sh o ng s k ri t i n i t i	tatsama	skr
0.1061	সংস্কৃতিবলয়ে	sh o ng s k ri t i b o l o y e	tatsama	skr
0.1061	সংস্কৃতিবাদের	sh o ng s k ri t i b a d i d e r	tatsama	skr
0.1061	সংস্কৃতিবিনিময়	sh o ng s k ri t i b i n i m o y o	tatsama	skr
0.1061	সংস্কৃতিবিশয়ক	sh o ng s k ri t i b i sh o y o k	tatsama	skr
0.1061	সংস্কৃতিবিশয়কমন্ত্রি	sh o ng s k ri t i b i sh o y o k m o nt r i	tatsama	skr
0.1061	সংস্কৃতিমন্ত্রি	sh o ng s k ri t i m o nt r i	tatsama	skr
0.1061	সংস্কৃতিমান	sh o ng s k ri t i m a n	tatsama	skr
0.1061	সংস্কৃতিরই	sh o ng s k ri t i r o i	tatsama	skr
0.1061	সংস্কৃতিরও	sh o ng s k ri t i r o O	tatsama	skr
0.1061	সংস্কৃতিসচিব	sh o ng s k ri t i sh o ch i b	tatsama	skr
0.1061	সংস্কৃতিসচিবের	sh o ng s k ri t i sh o ch i b e r	tatsama	skr
0.1061	সংস্কৃতিসেবি	sh o ng s k ri t i sh e b i	tatsama	skr
0.1061	সংস্কৃতিসেবিদের	sh o ng s k ri t i sh e b i d e r	tatsama	skr
0.1061	সংস্কৃতিসেবিরা	sh o ng s k ri t i sh e b i r a	tatsama	skr
0.1061	সাংস্কৃতি	sh a ng s k ri t i	tatsama	skr
0.1061	সাংস্কৃতিক	sh a ng s k r i t i k	tatsama	skr
0.1061	সাংস্কৃতিকও	sh a ng s k ri t i k O	tatsama	skr
0.1061	সাংস্কৃতিককর্মি	sh a ng s k ri t i k r m i	tatsama	skr
0.1061	সাংস্কৃতিকভাবে	sh a ng s k ri t i k bh a b e	tatsama	skr
0.1061	সাংস্কৃতিকসহ	sh a ng s k ri t i k sh o h O	tatsama	skr
0.1037	বিসাউয়ের	b i sh a u e r	native	aue
0.1032	সিএআ	sh i e a r	native	iea
0.1022	মেপে	m e p e	native	mep
0.0982	প্রোটিনটি	pr O T i n T i	native	TinT
0.0957	আরএফএলের	a r e ph e l e r	native	eph
0.0957	আরেফ	a r e ph	native	eph
0.0957	আরেফিন	a r e ph i n	native	eph
0.0957	আরেফিনের	a r e ph i n e r	native	eph
0.0957	ইউনিসেফ	i u n i sh e ph	native	eph
0.0957	ইউনিসেফের	i u n i sh e ph e r	native	eph
0.0957	ইউসেফ	i u sh e ph	native	eph
0.0957	ইত্তেফাক	i tt e ph a k	native	eph
0.0957	ইত্তেফাকসহ	i tt e ph a k sh o h O	native	eph
0.0957	ইত্তেফাকে	i tt e ph a k e	native	eph
0.0957	ইত্তেফাকের	i tt e ph a k e r	native	eph
0.0957	ইথেফন	i th e ph o n	native	eph
0.0957	উয়েফা	u y e ph a	native	eph
0.0957	উয়েফার	u y e ph a r	native	eph
0.0957	এত্তেফাক	e tt e ph a k	native	eph
0.0957	এফএ	e ph e	native	eph
0.0957	এফোড়–ওফোড়	e ph O r O ph O r	native	eph
0.0957	তেফলা	t e ph o l a	native	eph
0.0957	ফুলেফেঁপে	ph u l e ph e~ p e	native	eph
0.0957	বেফাক	b e ph a k	native	eph
0.0957	মারেফাতের	m a r e ph a t e r	native	eph
0.0957	সেফহোমে	sh e ph h O m e	native	eph
0.0957	সেফহোমের	sh e ph h O m e r	native	eph
0.0957	সেফালিকা	sh e ph a l i k a	native	eph
0.0957	স্রেফ	s r e ph	native	eph
0.0957	হেফজ	h e ph j O	native	eph
0.0957	হেফাজত	h e ph a j o t	native	eph
0.0957	হেফাজতকর্মিদের	h e ph a j o t k O r m i d e r	native	eph
0.0957	হেফাজতকর্মিরা	h e ph a j t k r m i r a	native	eph
0.0957	হেফাজতকে	h e ph a j O t k e	native	eph
0.0957	হেফাজতে	h e ph a j O t e	native	eph
0.0957	হেফাজতের	h e ph a j o t e r	native	eph
0.0957	হেফ্জ	h e ph j	native	eph
0.0957	ওফাদার	e ph a d a r	native	eph
0.0957	ওয়েফাক	O y e ph a k	native	eph
0.0957	গুলসেফার	g u l sh e ph a r	native	eph
0.0957	ঘুরেফিরে	gh u r e ph i r e	native	eph
0.0957	ঘুরেফিরেই	gh u r e ph i r e i	native	eph
0.0957	চরশেফালি	ch o r sh e ph a l i	native	eph
0.0957	ছেফলা	chh e ph o l a	native	eph
0.0957	টোয়েফল	T O y e ph o l	native	eph
0.0957	তাৎনেফৎ	t a t n e ph o t	native	eph
0.0957	নায়েফ	n a y e ph	native	eph
0.0957	নায়েফকে	n a y e ph k e	native	eph
0.0957	নায়েফের	n a y e ph e r	native	eph
0.0957	নেফাক	n e ph a k	native	eph
0.0957	ফুলেফেপে	ph u l e ph e p e	native	eph
0.0957	বিএনএফ	b i e n e ph	native	eph
0.0957	বেফাকুল	b e ph a k u l	native	eph
0.0957	বেফাকুলের	b e ph a k u l e r	native	eph
0.0957	বেফাকের	b e ph a k e r	native	eph
0.0957	বেফাস	b e ph a sh	native	eph
0.0957	ভিএইচএফ	bh i e i ch e ph	native	eph
0.0957	মুনসেফ	m u n sh e ph	native	eph
0.0957	জোশেফ	j O sh e ph	native	eph
0.0957	জোসেফ	j O sh e ph	native	eph
0.0957	জোসেফের	j O sh e ph e r	native	eph
0.0957	মোশরেফা	m O sh r e ph a	native	eph
0.0957	মোশারেফ	m O sh a r e ph	native	eph
0.0957	মোশারেফা	m O sh a r e ph a	native	eph
0.0957	রওসেফ	r o O sh e ph	native	eph
0.0957	রুসেফ	r u sh e ph	native	eph
0.0957	রেফারেল	r e ph a r e l o	native	eph
0.0957	রেফায়া	r e ph a y a	native	eph
0.0957	রোউসেফ	r O u sh e ph	native	eph
0.0957	রোউসেফের	r O u sh e ph e r	native	eph
0.0957	শেফা	sh e ph a	native	eph
0.0957	শেফাউল	sh e ph a u l	native	eph
0.0957	শেফাক	sh e ph a k	native	eph
0.0957	শেফারত	sh e ph a r o t	native	eph
0.0957	শেফালি	sh e ph a l i	native	eph
0.0957	সিআরএফ	sh i a r e ph	native	eph
0.0957	সিএসএফ	sh i e sh e ph	native	eph
0.0957	সিএসএফের	sh i e sh e ph e r	native	eph
0.0925	বেঢপ	b e Dh o p	native	beD
0.0924	গেটআপ	g e T a p	native	geT
0.0924	গেটআপে	g e T a p e	native	geT
0.0924	করগেট	k o r g e T	native	geT
0.0924	নাগেট	n a g e T	native	geT
0.0924	নেগেটিভ	n e g e T i bh	native	geT
0.0924	প্রিরোগেটিভ	pr i r O g e T i bh	native	geT
0.0924	বলগেট	b o l g e T	native	geT
0.0923	অবিশ্রান্ত	O b i s r a nt O	native	isra
0.0923	পরিশ্রান্ত	p O r i s r a nt O	native	isra
0.0923	পরিশ্রান্তি	p O r i s r a nt i	native	isra
0.0923	বিশ্রান্ত	b i s r a nt O	native	isra
0.0923	বিশ্রাম	b i s r a m	native	isra
0.0923	বিশ্রামই	b i s r a m i	native	isra
0.0923	বিশ্রামঘর	b i s r a m gh o r	native	isra
0.0923	বিশ্রামটা	b i s r a m T a	native	isra
0.0923	বিশ্রামরত	b i s r a m r o t o	native	isra
0.0923	বিশ্রামহিন	b i s r a m h i n	native	isra
0.0923	বিশ্রামাগার	b i s r a m a g a r	native	isra
0.0923	বিশ্রামে	b i s r a m e	native	isra
0.0923	বিশ্রামেই	b i s r a m e i	native	isra
0.0923	বিশ্রামের	b i s r a m e r	native	isra
0.0903	ছুটিটা	chh u T i T a	native	TiT
0.0903	জুটিটা	j u T i T a	native	TiT
0.0903	টিটু	T i T u	native	TiT
0.0903	টিটুর	T i T u r	native	TiT
0.0903	কোটিটাকা	k O T i T a k a	native	TiT
0.0903	দৃশ্টিটা	d ri sh T i T a	tatsama	TiT
0.0903	পেটিট	p e T i T	native	TiT
0.0903	বৃশ্টিটা	b ri sh T i T a	tatsama	TiT
